path	file_kind	size_bytes	sha256	git_tracked	primary_block	secondary_blocks	preliminary_lifecycle	classification_confidence	generated_output_candidate
scripts/export_dictionary_policy_docs.py	script	6885	53a87594cc61cf44667c22a5fe0795c1ef3bd70d9a4aa4f980b2e1fbdd8bd93f	True	02_dictionaries_resolution_profiles		legacy_candidate	medium	False
scripts/export_shared_dictionary_coordination_artifacts.py	script	15514	528fbb920edfed9c8e9247181f0cf8a0a41e78f665b695453831a8d90411e00a	True	02_dictionaries_resolution_profiles		current_candidate	medium	False
scripts/export_shared_operational_dictionaries.py	script	14278	1452c1e03b008d503db3bcf3aae322b8e546e93cfb455e73c91e315a31cf0f6e	True	02_dictionaries_resolution_profiles		current_candidate	medium	False
scripts/make_first_workflow.py	script	9498	9cba89c3cc4dcf242c5d20e409ac017e17463dee30f18d3fe6aad26d981b7375	True	06_coordination_governance_intake		current_candidate	medium	False
scripts/preview_shared_operational_dictionaries.py	script	2750	085cccc6240fd52f8daf0c6364202d9c0dbbdd361074503981b329ce2719a024	True	02_dictionaries_resolution_profiles		current_candidate	medium	False
scripts/product_workbench/preview_business_card_product.py	script	1225	01fe38c52f482b985452e650e5655b1119980b63bb97c51a12e68202f89e61e0	True	03_contracts_cross_module_consumption		current_candidate	medium	False
scripts/product_workbench/validate_business_card_product.py	script	6826	af2d9a937e3f78d88b8197a48d4e7732ee059e13b3aef03545c295fe2c82af8f	True	03_contracts_cross_module_consumption		current_candidate	medium	False
scripts/reference_consumption/validate_reference_consumption_pilot.py	script	13580	bc8b38f0e9d6476bd7f0595d4730d034410c290d2d6715e653405aebba4e03ec	True	03_contracts_cross_module_consumption		current_candidate	medium	False
scripts/reference_contract/validate_library_reference_contract.py	script	9144	e712bbf253b28f7a93ba526daab1f9fa6952f32727404fa97c851f0bbded4d4c	True	02_dictionaries_resolution_profiles		current_candidate	medium	False
scripts/run_library_checks.py	script	17901	decda4ff480bee04fb656ff006d53cda42aad3a76ecde9b44df3bfc8bdf088ca	True	05_validation_tests_quality		current_candidate	high	False
scripts/sync_blueprint_directives.py	script	4678	130b05a11b01439bdf484717d37d432b7fae784a6af79d1658d943d28ecad91d	True	06_coordination_governance_intake		current_candidate	medium	False
scripts/validate_catalog_seed.py	script	3994	86751dcfde96da9986aa1b2be30cfc4f7372bac826bf947f1c21d00216f319a7	True	05_validation_tests_quality	01_domain_semantics_catalog	current_candidate	high	False
scripts/validate_semantic_reference_readiness.py	script	5241	238ec54bf5fe4d2ada58c970d98b844afc1bdcd3d75f34d1a5f56d6cecacd566	True	03_contracts_cross_module_consumption		current_candidate	medium	False
scripts/validate_shared_operational_dictionaries.py	script	4533	b71c23a35896c8c02e25b4e1d8d9bd2d9b392c6eb8d7f6b4a263c0932cf25d40	True	02_dictionaries_resolution_profiles		current_candidate	medium	False
tests/content/test_business_card_product_card.py	test	4231	dffe8d8f8437fe45b4b1fb1136670bf14b2dfc8a75a1206fb3c6b3fff3b7f9ca	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/content/test_calculator_input_contract.py	test	10079	2df2de6764e6f5f3fd0924fe2ab39b986193200a12167e6264ccb850fb96fab8	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/content/test_library_reference_contract.py	test	3721	2b55b490e9a69ce04166ee99f5c820caf78c077ba4a416c6863f430fe7bb49cf	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/contract/test_architecture_docs.py	test	2343	44e43e4da7b68f58b33b201a4a7c423942d335e9a69c291daa9339528122a169	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/contract/test_blueprint_prompt_consumer_compatibility.py	test	1236	689cb2a6782c561e10c6f77d7e8be6ceeee308ea024f2785cf0a1045874bb69b	True	05_validation_tests_quality	03_contracts_cross_module_consumption	current_candidate	high	False
tests/contract/test_catalog_seed_v0_1.py	test	4432	1d1ad2fe1fac4e3d0a51d800038e892babe3f1caac01c23fd635b6e7a9c1b945	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/contract/test_completion_report.py	test	2246	8aabf59cf455b05d240d64c1cbdde86ae5f600ff14c46ec9b8ecc322abdf6ccb	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/contract/test_dictionary_policy_docs.py	test	3515	aecf2f0a6a518d3db80ddca1b21b33a64d2bf6df0945a4941addebf7394f8dea	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	legacy_candidate	high	False
tests/contract/test_make_first_workflow_targets.py	test	1564	68079ca9bf1d29286ebd7c9fb8aedbd4840cd2c5fadc0d856981a544a126034a	True	05_validation_tests_quality	03_contracts_cross_module_consumption	current_candidate	high	False
tests/contract/test_required_validation_targets.py	test	1016	097143c7d5dc25674454a0c3ce48ddbdd27eca0b7feed44dd70261f39cc1287a	True	05_validation_tests_quality	03_contracts_cross_module_consumption	current_candidate	high	False
tests/contract/test_semantic_reference_readiness.py	test	2356	3bacc230b727ef14de68dc11c591d4ef7ff8bbbbb840203d1f076380bad190bc	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/contract/test_shared_dictionary_check_report_surface.py	test	750	c5208c62a69cb180ac9e7acb714e67ec45e0b7ede747417c44b6f3ce704961df	True	05_validation_tests_quality	03_contracts_cross_module_consumption	current_candidate	high	False
tests/contract/test_shared_dictionary_completion_report.py	test	2059	dfb705183e1cfb578c559e3062750a1a519d2d24e28940b803b21ca681a5f9b9	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/contract/test_shared_operational_dictionary_v0_1.py	test	6518	84097bcc0bdd831eb721fae17c897965175760607cd6051a77dd8633d7427de8	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/coordination/test_business_card_skeleton_closure.py	test	5038	cdcf0c853ed83f0cb509a85b5e15d92884c3e0e16df381ddd10937ca7eb2bc76	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/coordination/test_calculator_input_contract_completion.py	test	2522	f592730268f00f0d38e9cfba8633e0c24441963787b03e9a841b0fc0c1920788	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/coordination/test_completion_packet_validator.py	test	3580	a558ea6cc2e133fc464e10f7aff341d947c3df1073fb5fda55f6ced49c0a5d09	True	05_validation_tests_quality	03_contracts_cross_module_consumption	current_candidate	high	False
tests/coordination/test_coordination_foundation_alignment.py	test	3273	df3adff50f108a2a3b5fb02efc4c3fb0420e1c616379152c8b4e1b5e32b4c8d2	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/coordination/test_coordination_foundation_alignment_closure.py	test	2127	34b0ae36e91927b590396bedfbde9e4bfbff684f01b0e9f19fe8c4cf3f7779da	True	05_validation_tests_quality		current_candidate	high	False
tests/coordination/test_make_first_semantic_readiness_closure_report.py	test	2013	98ce13f6566ba404e90357ce8deaec51d842f04e06854e616f88a943596d8661	True	05_validation_tests_quality		current_candidate	high	False
tests/coordination/test_reference_consumption_pilot.py	test	2972	cc3d89a283c2b175f20e8b7655bee801b4fd8564634ec7ba22a84cc010a76e71	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/coordination/test_reference_consumption_pilot_closure.py	test	3840	cd0bc6992d053da4eaa677e30fdf181637d4b33f7ba155f96606cfba9a400369	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/coordination/test_reference_contract_foundation_closure.py	test	2207	2d669c2d4676c1a98b7b5de0e77e0a888cc56354744aa14ea73bf52f7acc3940	True	05_validation_tests_quality	03_contracts_cross_module_consumption	current_candidate	high	False
tests/integration/test_catalog_projection_readiness.py	test	1343	fbf94f40f47a3d5fdeb4ab786c145c3ee18a8397a9aa7e37c12d7c37c49b07e3	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/integration/test_dictionary_resolver_and_preview.py	test	4426	7ef53dd40ab55483ac446f8578a7e4cfbf3a33aeeeb8ea8b62abc92a6e36b5b0	True	05_validation_tests_quality	03_contracts_cross_module_consumption,01_domain_semantics_catalog	current_candidate	high	False
tests/unit/test_checkpoint_a_standard.py	test	2367	845ae07fc668470fb70a7a507a49190fd53ecb2a9f782ac20ff98a2db0734cb5	True	05_validation_tests_quality	03_contracts_cross_module_consumption	current_candidate	high	False
